Region,Decade,Age_Bin,dbh_best_dist,dbh_w_aic,dbh_g_aic,dbh_ln_aic,ht_best_dist,ht_w_aic,ht_g_aic,ht_ln_aic
Nelson,1960s,31,Weibull,-103.07654770091624,-101.78298076915864,-98.92644253017586,Lognormal,-156.58183296506442,-173.1735371636486,-173.84192086911926
Nelson,1960s,32,Weibull,-100.77870412443541,-100.71793396581016,-98.90183441288256,Gamma,-168.20753251432217,-172.25481601672573,-170.9752329640785
Nelson,1960s,33,Weibull,-188.95566386531166,-184.9898096638631,-181.56814274782005,Gamma,-304.8054334271752,-318.1445846379503,-317.4905551145975
Nelson,1960s,34,Weibull,-52.29490134180695,-50.128926925226835,-48.650581540402754,Gamma,-124.91706132805263,-125.65310162884495,-125.32912632267224
Nelson,1960s,35,Weibull,-54.447753585553606,-53.11539097364929,-50.781807272523935,Weibull,-139.9792350604187,-136.88277680698374,-135.03058580543322
Nelson,1960s,36,Gamma,-72.22282254586598,-73.80685380564596,-72.69459454204666,Gamma,-147.03652695526554,-156.04388607017114,-155.63636221930022
Nelson,1960s,37,Weibull,-36.506262847540825,-28.93049895849711,-26.275742142321292,Weibull,-80.02303601563362,-78.63255969604351,-77.81849952760743
Nelson,1960s,38,Weibull,-59.3568368285566,-48.400976765365535,-43.55290999870273,Weibull,-126.66527398257767,-109.7420265908994,-105.72058083348395
Nelson,1960s,39,Weibull,-91.21443953887156,-83.96050548599423,-80.13144974028654,Gamma,-195.8644947155891,-199.3882508130682,-197.99868425847657
Nelson,1960s,40,Lognormal,-10.210027885804568,-10.639893429930742,-10.648606234481377,Lognormal,-16.289551018624664,-19.243999215441917,-19.442128320319732
Nelson,1960s,43,Lognormal,-2.394903509294906,-2.880705442637912,-2.985213475243678,Weibull,-15.087810210841564,-14.544375386041061,-14.455487344098358
Nelson,1960s,44,Gamma,-35.934279659404694,-38.09655061627455,-37.980885716325,Gamma,-86.38273007950335,-87.0774354715323,-86.94698396826108
Nelson,1970s,3,Weibull,-22.085743529672897,-15.943096388253359,-6.040046508220982,Gamma,-84.85223840292791,-90.37471479626402,-89.60541121481461
Nelson,1970s,4,Weibull,-90.38620037369938,-77.06628122507571,-46.342010905439246,Weibull,-135.51870506979847,-126.43000474544388,-120.01532774954315
Nelson,1970s,5,Gamma,-360.8995257689434,-384.9515126872229,-364.53445982403105,Gamma,-468.10235105186956,-484.5824682419242,-474.89224211003466
Nelson,1970s,6,Weibull,-1344.8001132268716,-1315.740187307352,-1262.1971248323257,Gamma,-1374.9753732772945,-1424.6754817145804,-1409.2482087361695
Nelson,1970s,7,Weibull,-2751.116914676181,-2658.2247923882787,-2482.6958510394034,Gamma,-3257.785845567801,-3357.503962920268,-3264.0960215095815
Nelson,1970s,8,Weibull,-1876.8681622013598,-1801.9835057729238,-1725.2103652373523,Weibull,-1681.8078117914472,-1597.0885618437076,-1536.960389616341
Nelson,1970s,9,Weibull,-2053.793047696045,-1987.5853962306262,-1901.524791638377,Weibull,-1937.60975572118,-1654.9199402512893,-1531.5247623951404
Nelson,1970s,10,Weibull,-1879.20000566642,-1802.8095638373723,-1717.78456196465,Weibull,-1789.3555838324282,-1595.7476207498128,-1499.5606700021392
Nelson,1970s,11,Weibull,-1776.1778151434125,-1649.5962215357083,-1566.6866357079946,Weibull,-1818.7921088233395,-1580.219313913479,-1493.8751317106637
Nelson,1970s,12,Weibull,-1009.8540587077972,-960.5800904673687,-912.4676157649094,Weibull,-1107.1113191841541,-965.0903627644843,-921.4359941701987
Nelson,1970s,13,Weibull,-529.7775410970049,-519.3091127174805,-505.9193343437224,Weibull,-465.45668008210515,-451.80770631197583,-438.647870971093
Nelson,1970s,14,Gamma,-1207.4303088462868,-1233.650395489635,-1216.89726912747,Gamma,-1216.4650281710904,-1248.2972915501214,-1241.776432448479
Nelson,1970s,15,Weibull,-658.4149211986505,-626.1239667183007,-602.9234542766128,Gamma,-615.180854650945,-656.0604276744613,-646.4211667068492
Nelson,1970s,16,Weibull,-1915.89463065283,-1883.914720717874,-1849.0913291215022,Gamma,-1800.5658709603358,-1910.5384892785373,-1898.9228248966583
Nelson,1970s,17,Weibull,-1227.0898988435936,-1165.9151205076903,-1131.69920684385,Gamma,-1212.4415875834939,-1290.6571961854174,-1279.7507422306678
Nelson,1970s,18,Weibull,-1723.565463366667,-1686.3938860229405,-1649.353873844905,Gamma,-1561.2684224166562,-1602.4473161675455,-1584.748435473449
Nelson,1970s,19,Weibull,-1072.3852160399695,-1024.2202511728226,-994.6377234913086,Gamma,-1198.62175533637,-1283.6895650611698,-1279.3284465827612
Nelson,1970s,20,Weibull,-1183.8319394076432,-1125.6845285186546,-1093.8220237434023,Gamma,-1164.962957842105,-1192.2541021428422,-1180.5571406522997
Nelson,1970s,21,Weibull,-805.7925122552457,-769.418167091846,-743.0432986907614,Gamma,-968.3848003638398,-974.1385881600229,-962.4679250495567
Nelson,1970s,22,Gamma,-485.2580565187337,-485.43175928750617,-475.0548770660089,Gamma,-481.47750087124626,-496.6651642027225,-492.6183277168895
Nelson,1970s,23,Weibull,-122.06058390004965,-119.9197193452142,-113.92301740255904,Weibull,-162.5923836750234,-142.1203994445696,-134.47530130121032
Nelson,1970s,24,Weibull,-332.55621316292445,-324.94859730569914,-314.6124053033417,Weibull,-250.05656700147256,-245.65149209968604,-240.32994958120267
Nelson,1970s,25,Gamma,-606.9437803469564,-620.7512198358061,-606.4656442645526,Gamma,-756.0326985931408,-783.6843598527516,-780.1833461343128
Nelson,1970s,26,Weibull,-319.99325727108317,-304.87418063536484,-292.00686545210976,Weibull,-263.66946836718586,-257.93136089506584,-251.5365893922204
Nelson,1970s,27,Weibull,-461.31169291467324,-446.12768697089365,-432.8705001866817,Gamma,-533.8950721172682,-560.3941083208728,-558.5122222712774
Nelson,1970s,28,Gamma,-172.98892532425208,-174.1596939675687,-170.45000828805746,Weibull,-175.46307381387714,-169.87076528215718,-166.3247134920643
Nelson,1970s,29,Gamma,-217.25635426656743,-224.98928852398274,-221.43608370746935,Lognormal,-198.27493067953776,-231.4780794205499,-233.57916197012366
Nelson,1970s,30,Weibull,-149.1937018165498,-140.70315294762315,-134.6820938051544,Weibull,-254.78517170796493,-236.5015079711537,-231.4724854766633
Nelson,1970s,31,Gamma,-289.2503804353542,-291.28616271168727,-282.9185736943659,Weibull,-416.307485482069,-413.2694699254911,-409.5074078997533
Nelson,1970s,32,Gamma,-82.15908769076609,-84.9863644776486,-83.96079394383916,Gamma,-123.0942733061787,-123.91623076601967,-122.91707756210688
Nelson,1970s,33,Weibull,-122.26294417512561,-82.27275633098519,-53.67329440541847,Weibull,-208.438001914073,-204.22698690366968,-191.60946829526873
Nelson,1970s,34,Weibull,-16.11207125092019,-14.883758581349277,-14.045336709981797,Weibull,-45.462894949820814,-41.18455372382302,-40.44478872148753
Nelson,1970s,35,Lognormal,1.842365377170124,1.4818465267647536,1.331913120858904,Gamma,-12.199198605852558,-12.266257209938871,-12.235593248063147
Nelson,1970s,36,Weibull,-30.705182625342047,-24.140748567362053,-22.11998218018418,Weibull,-49.281769837805996,-49.21382545169371,-48.90695649907289
Nelson,1970s,37,Weibull,2.681683937286854,3.3822904652233916,3.7256394737376235,Weibull,-7.257888187609144,-6.272416198242535,-6.10058150613378
Nelson,1970s,38,Lognormal,-14.393310412280819,-16.08899397212807,-16.307132570493522,Lognormal,-28.299681005440704,-29.984137718543657,-30.07409838052964
Nelson,1970s,39,Gamma,-6.104655293684123,-6.220736304584337,-6.179362373611543,Weibull,-26.27042741227345,-26.119767193907975,-26.108870101797294
Nelson,1970s,40,Weibull,-33.25303986887456,-32.62381580758745,-31.55337712026376,Weibull,-76.73622417574579,-71.11239413064932,-69.76526872300325
Nelson,1970s,41,Weibull,-35.428398130373985,-31.089713569490144,-28.91275104372842,Gamma,-111.84419609301332,-114.67267328242448,-113.97770190696686
Nelson,1970s,42,Weibull,-13.728097540234995,-12.249766091192893,-11.847943527663551,Lognormal,-17.00995334085793,-21.969329447755793,-22.42173662748004
Nelson,1970s,43,Insufficient Data,NA,NA,NA,Insufficient Data,NA,NA,NA
Nelson,1970s,44,Insufficient Data,NA,NA,NA,Insufficient Data,NA,NA,NA
Nelson,1970s,45,Lognormal,-23.60594275805718,-27.728805125186224,-28.083900480633353,Lognormal,-41.33862226742526,-43.35184366033299,-43.38033714881654
Nelson,1970s,46,Lognormal,-46.03800216607448,-52.47078889600599,-52.95377435159375,Lognormal,-72.32622371401045,-75.64849091421024,-75.6962064588394
Nelson,1970s,47,Lognormal,-46.68218605230123,-52.636066103806385,-53.06439839482187,Lognormal,-73.25501740986681,-77.55089369943558,-77.63051652639399
Nelson,1970s,48,Lognormal,-24.16279211990817,-29.21151830182456,-29.69820194286161,Gamma,-46.379219540642985,-46.450109435323796,-46.39610451395595
Nelson,1980s,0,Lognormal,NA,NA,-3372.0976058860697,Weibull,-1230.577241299298,-944.8833603704878,-699.2055090953484
Nelson,1980s,1,Lognormal,-2341.205668260976,-2330.154755248613,-2545.27522093708,Weibull,-342.86323347036574,-148.71412713648056,80.8074289386913
Nelson,1980s,2,Gamma,-328.3475244007224,-394.7642726233465,96.90498945530749,Weibull,-523.7465023558996,-275.63142433058806,-9.010732710359877
Nelson,1980s,4,Weibull,-394.7129509254859,-332.06816165313063,-229.04905779973322,Weibull,-569.334583357554,-566.7700818560226,-540.3680484788563
Nelson,1980s,5,Gamma,-2042.8730625486915,-2138.1782702385085,-2082.752212849363,Gamma,-2722.0577001827623,-2761.6378229268566,-2699.5144102822105
Nelson,1980s,6,Gamma,-2765.455927522086,-2842.168191639384,-2784.670729353349,Gamma,-3917.595188020222,-4011.9829059830527,-3961.165957450567
Nelson,1980s,7,Weibull,-3839.6359796738225,-3682.9836684665383,-3473.3669065640433,Weibull,-4572.945279774286,-3877.0350446408893,-3504.4397140782644
Nelson,1980s,8,Gamma,-4601.474761995589,-4645.152472422987,-4467.372614182027,Weibull,-4148.118406792028,-3246.76455383945,-2805.532259396594
Nelson,1980s,9,Gamma,-4610.458256165328,-4838.33101917868,-4751.366060456396,Weibull,-4106.080533063106,-3244.193363812037,-2843.119536108032
Nelson,1980s,10,Gamma,-3240.980096363507,-3337.376127214262,-3209.2858770824237,Weibull,-3916.5641067337006,-3634.0693136147456,-3478.2842585265325
Nelson,1980s,11,Gamma,-2861.103002678309,-2863.598644145346,-2736.467698055162,Weibull,-3801.807388640409,-3736.7728310477323,-3628.8606907004
Nelson,1980s,12,Gamma,-3396.602248975224,-3526.8167104659087,-3482.02269103625,Gamma,-3275.4087936072656,-3299.612192309165,-3254.058420770678
Nelson,1980s,13,Weibull,-3049.688081219093,-3042.3515248218955,-2920.3619719732437,Weibull,-3453.5526243176605,-3395.549505947667,-3317.1597720994523
Nelson,1980s,14,Gamma,-4150.1476086075845,-4153.649336193488,-4061.9136918199993,Weibull,-4137.860508513042,-4020.7776404241745,-3955.1133356525725
Nelson,1980s,15,Weibull,-2098.662656974422,-1983.6396517681292,-1870.4188980751342,Weibull,-2706.56056074242,-2557.7223249266317,-2472.0287007876573
Nelson,1980s,16,Weibull,-1242.1289570639626,-1179.7241581892465,-1114.2883002416188,Weibull,-1897.4042367202812,-1757.9306740029283,-1698.4897168002512
Nelson,1980s,17,Weibull,-1939.0315728254332,-1904.1656443876536,-1828.6417350888348,Weibull,-2548.8739738870113,-2424.5869770268737,-2358.142668731528
Nelson,1980s,18,Weibull,-1159.278853635553,-1121.1743221623983,-1069.5807738959215,Weibull,-1463.3651426588656,-1363.4835566338486,-1322.7778671869287
Nelson,1980s,19,Weibull,-909.7666441816242,-882.9962143185331,-848.0123092474762,Weibull,-1297.9694081911975,-1229.3920184936321,-1200.3165059413964
Nelson,1980s,20,Weibull,-1186.8408668532259,-1146.469613695624,-1099.9712567130118,Weibull,-1468.4196079732712,-1430.970292971169,-1406.1069915404648
Nelson,1980s,21,Weibull,-905.5687831616655,-851.5807696510202,-807.4341042719025,Weibull,-1023.5555665659024,-1008.9674232198038,-986.2824339120706
Nelson,1980s,22,Weibull,-1148.1229285878464,-1083.2129879186514,-1035.8850639720322,Gamma,-1192.7981825027216,-1210.1679008679787,-1191.4353609000907
Nelson,1980s,23,Weibull,-978.2966806351186,-928.4472975752378,-884.3437673005564,Weibull,-1376.4724612490709,-1339.7393759908443,-1313.429143604695
Nelson,1980s,24,Weibull,-1009.5489410466706,-965.5180435823534,-933.3851315841268,Weibull,-1063.202153431237,-1047.9534134918656,-1033.1060006404207
Nelson,1980s,25,Weibull,-592.0071644081428,-563.5357804895006,-531.9015434300472,Weibull,-918.0200698835673,-857.4925457812155,-837.6820322674386
Nelson,1980s,26,Weibull,-866.2905550096552,-807.0374979325904,-769.5703784777492,Weibull,-1015.9117403256394,-962.3612763591045,-941.6828022876606
Nelson,1980s,27,Weibull,-746.2096213110241,-720.7896527251391,-699.9013496222366,Weibull,-1001.3646507368722,-955.8361187643221,-936.5485683181311
Nelson,1980s,28,Gamma,-538.6989525333223,-539.7565928738467,-532.8848421742841,Gamma,-498.20962574066624,-512.8866434201813,-510.0903943048688
Nelson,1980s,29,Weibull,-273.7461122133329,-273.526643865505,-267.67612688358014,Gamma,-320.99245082773376,-322.15746896754746,-318.4753932063971
Nelson,1980s,30,Weibull,-166.3264409498695,-148.9672725555598,-139.07287713479437,Weibull,-175.460404406877,-159.0326756720842,-151.5976614580563
Nelson,1980s,31,Gamma,-33.531133451541955,-36.19838993051358,-35.1518639139095,Weibull,-59.1168802985421,-51.28761966126183,-48.73889122902342
Nelson,1980s,32,Weibull,-45.38247527930817,-39.52503802634905,-36.95353537825656,Weibull,-55.594802017325065,-48.48359611716636,-46.055329179557255
Nelson,1980s,33,Lognormal,-9.740927298686856,-11.066516980726796,-11.133309110685882,Weibull,-16.94233423664926,-16.58182054014951,-16.322501724076044
Nelson,1980s,36,Gamma,-2.205475806589827,-2.4354795490905046,-2.3829578704537298,Weibull,-16.090876172948807,-15.132060308428894,-15.009224111898678
Nelson,1980s,44,Weibull,0.16624446054105357,1.3536224064894267,1.9215152081343487,Gamma,-11.204272926593143,-11.337020735394644,-11.233534379189859
Nelson,1990s,3,Weibull,-181.8351608188415,-150.93004899410053,-110.19663381282294,Weibull,-251.16458620308052,-236.53272079258474,-226.53201461067286
Nelson,1990s,4,Weibull,-399.94524833281247,-374.42951184433866,-345.2874649060754,Gamma,-389.2101241744315,-414.74958643039105,-410.06076478537227
Nelson,1990s,5,Weibull,-112.34321122129316,-105.88850729316178,-99.41419480474259,Gamma,-137.61031961939284,-143.2855254688323,-141.1359578517362
Nelson,1990s,6,Weibull,-44.79955032794503,-40.009660200815816,-38.40605077722773,Gamma,-64.48033886325658,-65.76474323568087,-65.60903254359826
Nelson,1990s,7,Weibull,-71.10831844701707,-70.08005831743887,-67.51785951501259,Gamma,-135.51617750087465,-138.90153781800402,-138.44757975343614
Nelson,1990s,8,Gamma,-379.6802195786458,-392.9205484418517,-385.3174769441512,Gamma,-455.4654260012975,-456.8945366900705,-447.7872016870783
Nelson,1990s,9,Weibull,-695.490507351221,-661.9814600512309,-627.3296079018708,Weibull,-916.0178084411999,-869.6136559231547,-841.2301560752068
Nelson,1990s,10,Gamma,-655.3250779956372,-658.7411722060539,-636.0519172628227,Weibull,-900.9342777870983,-900.5650336389054,-883.128611223416
Nelson,1990s,11,Lognormal,-1782.6777569889684,-1959.544532391177,-1961.6896767984,Gamma,-2429.0847092535278,-2598.31915456315,-2593.971285388865
Nelson,1990s,12,Gamma,-3288.087432698312,-3402.8918401460405,-3332.9607875373986,Weibull,-2604.6829752238123,-1895.4612830309436,-1565.2995097969028
Nelson,1990s,13,Weibull,-2126.2527886171033,-2112.711963387074,-2058.242578356508,Weibull,-2400.3990612174252,-2296.3376151497255,-2237.3538913789416
Nelson,1990s,14,Gamma,-2885.81730630319,-2961.2452640336282,-2906.6947788870175,Weibull,-1768.4264183582318,-1316.7857926104232,-1107.7155055002727
Nelson,1990s,15,Gamma,-2739.897631852651,-2774.715779002224,-2717.729823170502,Weibull,-3694.6776546883907,-3560.521440961771,-3492.4538368147196
Nelson,1990s,16,Gamma,-3003.4157147068818,-3140.4930573917163,-3093.4827944797285,Weibull,-2732.830317508454,-2084.592811224918,-1826.4732993889486
Nelson,1990s,17,Weibull,-3128.0975695326397,-2955.193609457913,-2814.117673696015,Weibull,-3167.8688161742125,-3010.6906827818693,-2916.085221238726
Nelson,1990s,18,Gamma,-3224.1173447916767,-3254.2419149633706,-3170.219771920611,Weibull,-2381.702893742213,-1725.3879426572523,-1454.9163058920847
Nelson,1990s,19,Weibull,-2578.477262151581,-2464.47339971565,-2342.5684642258448,Weibull,-3054.624494583662,-2882.895626905486,-2784.029845238748
Nelson,1990s,20,Weibull,-1438.4271862647445,-1412.7507117250711,-1356.9999958002657,Gamma,-1681.4002898560918,-1772.3745392508292,-1758.4447898862486
Nelson,1990s,21,Weibull,-1361.4203535070353,-1231.8466103015091,-1136.4769846631966,Weibull,-1816.0031923483516,-1705.6366362453878,-1643.100985725151
Nelson,1990s,22,Weibull,-993.2663087590183,-953.8178889624863,-916.1370598081181,Gamma,-1222.1807254131688,-1248.284805844677,-1235.1249330573596
Nelson,1990s,23,Weibull,-934.330242618339,-867.7477952837118,-797.6697432723555,Weibull,-1359.5640899417685,-1241.5100645716457,-1182.6404052894254
Nelson,1990s,24,Weibull,-1260.2079393481645,-1206.0383975358855,-1160.6870527164695,Weibull,-1494.4907663421925,-1482.4689848016153,-1458.6682869054289
Nelson,1990s,25,Weibull,-894.3639630691687,-837.7979730421844,-775.08875499743294,Weibull,-1292.329805029284,-1287.4088169967624,-1265.5749775749675
Nelson,1990s,26,Weibull,-857.6862087888978,-819.9001930591484,-779.6568166061966,Weibull,-1106.7266469926167,-1020.5204493730153,-990.3687820437472
Nelson,1990s,27,Weibull,-441.5609376321867,-412.6238098940009,-386.7943792044985,Weibull,-615.5409221330167,-583.1312066240703,-566.9090963628499
Nelson,1990s,28,Weibull,-480.63868305493895,-437.3130163603862,-416.90072002013403,Weibull,-398.14753143601837,-348.0894933792079,-332.77235204423636
Nelson,1990s,29,Weibull,-613.5740149504192,-566.4103020624592,-545.9894637003509,Weibull,-552.8522123033779,-496.75082658820264,-481.0910530827187
Nelson,1990s,30,Weibull,-89.7955517182487,-84.81749124053117,-80.64206022593791,Weibull,-105.79363413878501,-103.26170182869386,-100.74584039143316
Nelson,1990s,31,Weibull,-68.55900179943959,-68.26257102020055,-66.9083230384715,Lognormal,-93.69020721139854,-99.04789867447694,-99.07885765481291
Nelson,1990s,32,Gamma,-287.7921855741749,-292.4905192718389,-290.7172691686409,Gamma,-316.746228818124,-322.96598860446625,-322.30429985991753
