Region,Decade,Age_Bin,dbh_shape,dbh_scale,ht_shape,ht_scale
Bay of Plenty,2010s,18,5.125023706746417,0.7026419146408867,8.422268577337917,0.7348283775446495
Bay of Plenty,2010s,19,5.000134419860744,0.7165029826214331,8.594810707273314,0.7539289311249536
Bay of Plenty,2010s,20,6.350487113482416,0.7599886519580535,9.554173946714192,0.8151073733992691
Bay of Plenty,2010s,21,6.610360178627452,0.7186332617189962,14.186875670587813,0.8171500489298911
Bay of Plenty,2010s,23,8.039360288548,0.8110876766555841,10.945328639022641,0.8344357648181944
Bay of Plenty,2010s,24,6.280124488553161,0.666699655744509,14.438885276555567,0.7757797548118786
Bay of Plenty,2020s,8,6.135461570047208,0.6807578226517558,7.45519003038971,0.682701029253254
Bay of Plenty,2020s,9,6.892471438679365,0.8132990375835617,10.74026293856727,0.7814155427029967
Bay of Plenty,2020s,10,5.694812228171696,0.7223430217788622,9.137988198468243,0.8093358429913577
Bay of Plenty,2020s,11,4.343586542404337,0.6012921781368787,5.217256202806771,0.6760001902968791
Bay of Plenty,2020s,12,4.62752432971171,0.6088890728826777,5.502945713116278,0.7157342131857939
Bay of Plenty,2020s,13,4.80554979374012,0.6719381293170801,4.856369634428512,0.6880773478329846
